,date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
73,20160906,sbarnes,O3,-9.7,delta,0,250.0,34421.8326151,31349.0433335,1.0
74,20160906,sbarnes,O3,-9.7,RBS1L,870,250.0,32142.2571834,29069.4679018,0.927284051143
75,20160906,sbarnes,O3,-9.7,RBS1,610,250.0,34256.0897677,31183.3004861,0.994712985475
76,20160906,sbarnes,O3,-9.7,RBS1027,130,250.0,36629.655631,33556.8663494,1.07042712571
77,20160906,sbarnes,O3,-9.7,RBS446,62,250.0,35179.7993307,32107.010049,1.0241783045
78,20160906,sbarnes,O3,-9.7,RBS1147,30,250.0,36473.7756808,33400.9863992,1.06545472676
79,20160906,sbarnes,O3,-9.7,HG104,11,250.0,33156.8679617,30084.0786801,0.959649018951
80,20160906,sbarnes,O3,-9.7,auto,0,500.0,3071.04426869,0.0,0.0
81,20160906,sbarnes,O3,-9.7,delta,0,500.0,35142.7441577,32071.699889,1.0
82,20160906,sbarnes,O3,-9.7,RBS1L,870,500.0,32304.8434022,29233.7991335,0.911513865328
83,20160906,sbarnes,O3,-9.7,RBS1,610,500.0,32042.6801889,28971.6359202,0.903339580391
84,20160906,sbarnes,O3,-9.7,RBS1027,130,500.0,35054.7964023,31983.7521336,0.997257776927
85,20160906,sbarnes,O3,-9.7,RBS446,62,500.0,33807.4401769,30736.3959082,0.958365038789
86,20160906,sbarnes,O3,-9.7,RBS1147,30,500.0,34578.6726277,31507.628359,0.982412172352
87,20160906,sbarnes,O3,-9.7,HG104,11,500.0,35900.7289932,32829.6847246,1.0236340711
88,20160906,sbarnes,O3,-9.7,auto,0,1000.0,3063.8273799,0.0,0.0
89,20160906,sbarnes,O3,-9.7,delta,0,1000.0,33024.4092486,29960.5818687,1.0
90,20160906,sbarnes,O3,-9.7,RBS1L,870,1000.0,34287.1232691,31223.2958892,1.04214584437
91,20160906,sbarnes,O3,-9.7,RBS1,610,1000.0,33094.3040066,30030.4766267,1.00233289054
92,20160906,sbarnes,O3,-9.7,RBS1027,130,1000.0,31284.1070087,28220.2796288,0.941913603431
93,20160906,sbarnes,O3,-9.7,RBS446,62,1000.0,31467.5752786,28403.7478987,0.948037258531
94,20160906,sbarnes,O3,-9.7,RBS1147,30,1000.0,31604.5777095,28540.7503296,0.952610014542
95,20160906,sbarnes,O3,-9.7,HG104,11,1000.0,32305.2497353,29241.4223554,0.975996477092
0,20160907,sbarnes,O3,-9.7,auto,0,0.0,3172.672157,0.0,0.0
1,20160907,sbarnes,O3,-9.7,delta,0,0.0,37179.4909086,34006.8187516,1.0
2,20160907,sbarnes,O3,-9.7,RBS1L,870,0.0,8986.95899021,5814.28683321,0.170974147146
3,20160907,sbarnes,O3,-9.7,RBS1,610,0.0,11978.6315226,8805.95936555,0.258946872681
4,20160907,sbarnes,O3,-9.7,RBS1027,130,0.0,26445.0112199,23272.3390629,0.684343314583
5,20160907,sbarnes,O3,-9.7,RBS446,62,0.0,31238.6466714,28065.9745144,0.825304322625
6,20160907,sbarnes,O3,-9.7,RBS1147,30,0.0,32472.6977616,29300.0256046,0.861592665243
7,20160907,sbarnes,O3,-9.7,HG104,11,0.0,36147.5336707,32974.8615137,0.969654402387
8,20160907,sbarnes,O3,-9.7,auto,0,0.1,3184.15192832,0.0,0.0
9,20160907,sbarnes,O3,-9.7,delta,0,0.1,40550.9184241,37366.7664958,1.0
10,20160907,sbarnes,O3,-9.7,RBS1L,870,0.1,9165.6650393,5981.51311098,0.16007574837
11,20160907,sbarnes,O3,-9.7,RBS1,610,0.1,12217.3959243,9033.24399601,0.241745402215
12,20160907,sbarnes,O3,-9.7,RBS1027,130,0.1,23874.7718472,20690.6199189,0.553717162581
13,20160907,sbarnes,O3,-9.7,RBS446,62,0.1,29841.2298811,26657.0779528,0.713390010768
14,20160907,sbarnes,O3,-9.7,RBS1147,30,0.1,33707.519156,30523.3672277,0.816858671225
15,20160907,sbarnes,O3,-9.7,HG104,11,0.1,34359.0883808,31174.9364525,0.834295802822
16,20160907,sbarnes,O3,-9.7,auto,0,1.0,3118.82086856,0.0,0.0
17,20160907,sbarnes,O3,-9.7,delta,0,1.0,36976.6294173,33857.8085488,1.0
18,20160907,sbarnes,O3,-9.7,RBS1L,870,1.0,9798.36348313,6679.54261457,0.197282189866
19,20160907,sbarnes,O3,-9.7,RBS1,610,1.0,13637.6677048,10518.8468362,0.310677131424
20,20160907,sbarnes,O3,-9.7,RBS1027,130,1.0,26889.8845211,23771.0636525,0.702085122204
21,20160907,sbarnes,O3,-9.7,RBS446,62,1.0,30609.1548076,27490.333939,0.811934827365
22,20160907,sbarnes,O3,-9.7,RBS1147,30,1.0,31497.0477222,28378.2268536,0.838158996992
23,20160907,sbarnes,O3,-9.7,HG104,11,1.0,35410.9849184,32292.1640498,0.953758244669
24,20160907,sbarnes,O3,-9.7,auto,0,5.0,3092.60800765,0.0,0.0
25,20160907,sbarnes,O3,-9.7,delta,0,5.0,35350.3414098,32257.7334022,1.0
26,20160907,sbarnes,O3,-9.7,RBS1L,870,5.0,12190.804639,9098.19663133,0.282046990652
27,20160907,sbarnes,O3,-9.7,RBS1,610,5.0,17092.4904407,13999.882433,0.434000810239
28,20160907,sbarnes,O3,-9.7,RBS1027,130,5.0,28601.719987,25509.1119794,0.790790588457
29,20160907,sbarnes,O3,-9.7,RBS446,62,5.0,31758.6906421,28666.0826344,0.888657683324
30,20160907,sbarnes,O3,-9.7,RBS1147,30,5.0,33135.6040598,30042.9960521,0.931342437411
31,20160907,sbarnes,O3,-9.7,HG104,11,5.0,34827.851979,31735.2439713,0.983802661386
32,20160907,sbarnes,O3,-9.7,auto,0,10.0,3090.87410106,0.0,0.0
33,20160907,sbarnes,O3,-9.7,delta,0,10.0,34309.5260829,31218.6519819,1.0
34,20160907,sbarnes,O3,-9.7,RBS1L,870,10.0,19452.738891,16361.8647899,0.524105422598
35,20160907,sbarnes,O3,-9.7,RBS1,610,10.0,26929.8900448,23839.0159437,0.763614519856
36,20160907,sbarnes,O3,-9.7,RBS1027,130,10.0,42893.4941609,39802.6200599,1.27496280374
37,20160907,sbarnes,O3,-9.7,RBS446,62,10.0,33804.0692434,30713.1951423,0.98380913949
38,20160907,sbarnes,O3,-9.7,RBS1147,30,10.0,35227.6471748,32136.7730737,1.02940937656
39,20160907,sbarnes,O3,-9.7,HG104,11,10.0,34017.5324413,30926.6583402,0.990646820952
40,20160907,sbarnes,O3,-9.7,auto,0,25.0,3093.71968981,0.0,0.0
41,20160907,sbarnes,O3,-9.7,delta,0,25.0,35553.1735595,32459.4538697,1.0
42,20160907,sbarnes,O3,-9.7,RBS1L,870,25.0,27417.119176,24323.3994862,0.749347157343
43,20160907,sbarnes,O3,-9.7,RBS1,610,25.0,36344.6825854,33250.9628956,1.02438454538
44,20160907,sbarnes,O3,-9.7,RBS1027,130,25.0,36720.7281092,33627.0084194,1.03596963012
45,20160907,sbarnes,O3,-9.7,RBS446,62,25.0,35650.3380325,32556.6183427,1.00299341059
46,20160907,sbarnes,O3,-9.7,RBS1147,30,25.0,35729.9919074,32636.2722176,1.00544736053
47,20160907,sbarnes,O3,-9.7,HG104,11,25.0,34701.1877059,31607.4680161,0.973752304737
48,20160907,sbarnes,O3,-9.7,auto,0,50.0,3044.45350044,0.0,0.0
49,20160907,sbarnes,O3,-9.7,delta,0,50.0,33060.0768311,30015.6233306,1.0
50,20160907,sbarnes,O3,-9.7,RBS1L,870,50.0,30390.1472115,27345.6937111,0.911048669884
51,20160907,sbarnes,O3,-9.7,RBS1,610,50.0,35130.2978973,32085.8443969,1.06897145008
52,20160907,sbarnes,O3,-9.7,RBS1027,130,50.0,35164.9135148,32120.4600143,1.07012470341
53,20160907,sbarnes,O3,-9.7,RBS446,62,50.0,37621.3336476,34576.8801471,1.15196275507
54,20160907,sbarnes,O3,-9.7,RBS1147,30,50.0,35101.8128435,32057.3593431,1.06802244251
55,20160907,sbarnes,O3,-9.7,HG104,11,50.0,34458.1197527,31413.6662523,1.04657717437
56,20160907,sbarnes,O3,-9.7,auto,0,75.0,3068.05514902,0.0,0.0
57,20160907,sbarnes,O3,-9.7,delta,0,75.0,34326.2635471,31258.2083981,1.0
58,20160907,sbarnes,O3,-9.7,RBS1L,870,75.0,30911.0078727,27842.9527237,0.89074051747
59,20160907,sbarnes,O3,-9.7,RBS1,610,75.0,35304.1339221,32236.078773,1.03128363477
60,20160907,sbarnes,O3,-9.7,RBS1027,130,75.0,34621.6806458,31553.6254968,1.00945086471
61,20160907,sbarnes,O3,-9.7,RBS446,62,75.0,34068.1107418,31000.0555928,0.991741279539
62,20160907,sbarnes,O3,-9.7,RBS1147,30,75.0,35533.9387119,32465.8835629,1.03863545695
63,20160907,sbarnes,O3,-9.7,HG104,11,75.0,35150.740158,32082.685009,1.02637632331
64,20160907,sbarnes,O3,-9.7,auto,0,100.0,3066.99901903,0.0,0.0
65,20160907,sbarnes,O3,-9.7,delta,0,100.0,34170.3838478,31103.3848288,1.0
66,20160907,sbarnes,O3,-9.7,RBS1L,870,100.0,32481.5143917,29414.5153727,0.945701425571
67,20160907,sbarnes,O3,-9.7,RBS1,610,100.0,34999.4434853,31932.4444663,1.02665496511
68,20160907,sbarnes,O3,-9.7,RBS1027,130,100.0,35865.7622901,32798.763271,1.05450784381
69,20160907,sbarnes,O3,-9.7,RBS446,62,100.0,34956.7250982,31889.7260792,1.02528153301
70,20160907,sbarnes,O3,-9.7,RBS1147,30,100.0,35343.1777865,32276.1787675,1.03770631219
71,20160907,sbarnes,O3,-9.7,HG104,11,100.0,33518.5733236,30451.5743046,0.979043743059
72,20160907,sbarnes,O3,-9.7,auto,0,250.0,3086.16584843,0.0,0.0
73,20160907,sbarnes,O3,-9.7,delta,0,250.0,35107.9634692,32021.7976207,1.0
74,20160907,sbarnes,O3,-9.7,RBS1L,870,250.0,32450.1345415,29363.9686931,0.91699938401
75,20160907,sbarnes,O3,-9.7,RBS1,610,250.0,37230.2498107,34144.0839623,1.06627630237
76,20160907,sbarnes,O3,-9.7,RBS1027,130,250.0,39122.8540018,36036.6881534,1.12537992339
77,20160907,sbarnes,O3,-9.7,RBS446,62,250.0,34800.3571886,31714.1913402,0.99039384721
78,20160907,sbarnes,O3,-9.7,RBS1147,30,250.0,36095.573513,33009.4076646,1.03084180518
79,20160907,sbarnes,O3,-9.7,HG104,11,250.0,36252.5214906,33166.3556422,1.03574309085
80,20160907,sbarnes,O3,-9.7,auto,0,500.0,3129.74564609,0.0,0.0
81,20160907,sbarnes,O3,-9.7,delta,0,500.0,35442.0922213,32312.3465752,1.0
82,20160907,sbarnes,O3,-9.7,RBS1L,870,500.0,35908.2398861,32778.49424,1.01442630184
83,20160907,sbarnes,O3,-9.7,RBS1,610,500.0,37688.0236221,34558.277976,1.0695069111
84,20160907,sbarnes,O3,-9.7,RBS1027,130,500.0,35581.2797415,32451.5340954,1.0043075646
85,20160907,sbarnes,O3,-9.7,RBS446,62,500.0,34247.4268325,31117.6811864,0.963027588046
86,20160907,sbarnes,O3,-9.7,RBS1147,30,500.0,35263.261715,32133.5160689,0.994465567337
87,20160907,sbarnes,O3,-9.7,HG104,11,500.0,34699.7533177,31570.0076717,0.977026153089
88,20160907,sbarnes,O3,-9.7,auto,0,1000.0,3052.80696931,0.0,0.0
89,20160907,sbarnes,O3,-9.7,delta,0,1000.0,31761.5963078,28708.7893385,1.0
90,20160907,sbarnes,O3,-9.7,RBS1L,870,1000.0,32655.2908226,29602.4838533,1.03112964828
91,20160907,sbarnes,O3,-9.7,RBS1,610,1000.0,37485.0428285,34432.2358592,1.19936216931
92,20160907,sbarnes,O3,-9.7,RBS1027,130,1000.0,36359.0926011,33306.2856318,1.16014246505
93,20160907,sbarnes,O3,-9.7,RBS446,62,1000.0,35145.5633595,32092.7563901,1.11787216144
94,20160907,sbarnes,O3,-9.7,RBS1147,30,1000.0,33626.4797442,30573.6727749,1.06495862345
95,20160907,sbarnes,O3,-9.7,HG104,11,1000.0,31943.3922206,28890.5852513,1.00633241307
0,20160907,mrazomej,O3,-9.7,auto,0,0.0,3045.57812341,0.0,0.0
1,20160907,mrazomej,O3,-9.7,delta,0,0.0,31091.4201385,28045.8420151,1.0
2,20160907,mrazomej,O3,-9.7,RBS1L,870,0.0,8282.17561465,5236.59749124,0.18671564535
3,20160907,mrazomej,O3,-9.7,RBS1,610,0.0,10014.2766852,6968.69856182,0.248475284075
4,20160907,mrazomej,O3,-9.7,RBS1027,130,0.0,22205.0605973,19159.4824739,0.683148769915
5,20160907,mrazomej,O3,-9.7,RBS446,62,0.0,26026.8940036,22981.3158802,0.81941971533
6,20160907,mrazomej,O3,-9.7,RBS1147,30,0.0,28859.2612511,25813.6831277,0.920410345099
7,20160907,mrazomej,O3,-9.7,HG104,11,0.0,31523.3065357,28477.7284123,1.01539930222
8,20160907,mrazomej,O3,-9.7,auto,0,0.1,3097.86729345,0.0,0.0
9,20160907,mrazomej,O3,-9.7,delta,0,0.1,33051.5873226,29953.7200292,1.0
10,20160907,mrazomej,O3,-9.7,RBS1L,870,0.1,8604.36484641,5506.49755296,0.183833512084
11,20160907,mrazomej,O3,-9.7,RBS1,610,0.1,10226.2074227,7128.34012923,0.237978458845
12,20160907,mrazomej,O3,-9.7,RBS1027,130,0.1,22503.5033651,19405.6360717,0.647853957798
13,20160907,mrazomej,O3,-9.7,RBS446,62,0.1,26391.0298293,23293.1625358,0.777638387257
14,20160907,mrazomej,O3,-9.7,RBS1147,30,0.1,29756.2662419,26658.3989485,0.889986249538
15,20160907,mrazomej,O3,-9.7,HG104,11,0.1,32912.9438874,29815.076594,0.995371411794
16,20160907,mrazomej,O3,-9.7,auto,0,1.0,3083.46755864,0.0,0.0
17,20160907,mrazomej,O3,-9.7,delta,0,1.0,33152.8459989,30069.3784403,1.0
18,20160907,mrazomej,O3,-9.7,RBS1L,870,1.0,10393.3336239,7309.86606528,0.243100005535
19,20160907,mrazomej,O3,-9.7,RBS1,610,1.0,12719.0058497,9635.53829109,0.320443547253
20,20160907,mrazomej,O3,-9.7,RBS1027,130,1.0,24334.1491318,21250.6815731,0.706721677515
21,20160907,mrazomej,O3,-9.7,RBS446,62,1.0,26946.3097018,23862.8421431,0.793592797088
22,20160907,mrazomej,O3,-9.7,RBS1147,30,1.0,30630.8489764,27547.3814178,0.916127397594
23,20160907,mrazomej,O3,-9.7,HG104,11,1.0,32908.6397711,29825.1722124,0.991878574134
24,20160907,mrazomej,O3,-9.7,auto,0,5.0,3069.65524962,0.0,0.0
25,20160907,mrazomej,O3,-9.7,delta,0,5.0,34236.1350599,31166.4798103,1.0
26,20160907,mrazomej,O3,-9.7,RBS1L,870,5.0,10600.7344364,7531.07918676,0.241640353116
27,20160907,mrazomej,O3,-9.7,RBS1,610,5.0,13714.9318917,10645.276642,0.34156172615
28,20160907,mrazomej,O3,-9.7,RBS1027,130,5.0,27019.1215306,23949.466281,0.768436680266
29,20160907,mrazomej,O3,-9.7,RBS446,62,5.0,30174.4713705,27104.8161209,0.869678458582
30,20160907,mrazomej,O3,-9.7,RBS1147,30,5.0,32794.7928739,29725.1376243,0.953753449386
31,20160907,mrazomej,O3,-9.7,HG104,11,5.0,34544.755675,31475.1004253,1.00990232509
32,20160907,mrazomej,O3,-9.7,auto,0,10.0,3075.12810935,0.0,0.0
33,20160907,mrazomej,O3,-9.7,delta,0,10.0,34781.4392921,31706.3111827,1.0
34,20160907,mrazomej,O3,-9.7,RBS1L,870,10.0,9400.19529327,6325.06718391,0.199489216751
35,20160907,mrazomej,O3,-9.7,RBS1,610,10.0,12173.519414,9098.39130469,0.28695836776
36,20160907,mrazomej,O3,-9.7,RBS1027,130,10.0,26195.063545,23119.9354357,0.729190327516
37,20160907,mrazomej,O3,-9.7,RBS446,62,10.0,29760.0678681,26684.9397587,0.841628646263
38,20160907,mrazomej,O3,-9.7,RBS1147,30,10.0,33710.408242,30635.2801326,0.966220256783
39,20160907,mrazomej,O3,-9.7,HG104,11,10.0,35314.9816885,32239.8535791,1.01682764019
40,20160907,mrazomej,O3,-9.7,auto,0,25.0,3105.74283253,0.0,0.0
41,20160907,mrazomej,O3,-9.7,delta,0,25.0,34534.5520916,31428.8092591,1.0
42,20160907,mrazomej,O3,-9.7,RBS1L,870,25.0,15861.4571633,12755.7143308,0.405860566515
43,20160907,mrazomej,O3,-9.7,RBS1,610,25.0,21536.7780596,18431.035227,0.586437592182
44,20160907,mrazomej,O3,-9.7,RBS1027,130,25.0,30266.8962811,27161.1534485,0.864211979036
45,20160907,mrazomej,O3,-9.7,RBS446,62,25.0,32392.7463731,29287.0035406,0.931852151927
46,20160907,mrazomej,O3,-9.7,RBS1147,30,25.0,34637.2366153,31531.4937828,1.00326721012
47,20160907,mrazomej,O3,-9.7,HG104,11,25.0,35078.6757673,31972.9329348,1.01731289503
48,20160907,mrazomej,O3,-9.7,auto,0,50.0,3112.40522766,0.0,0.0
49,20160907,mrazomej,O3,-9.7,delta,0,50.0,35545.6551737,32433.249946,1.0
50,20160907,mrazomej,O3,-9.7,RBS1L,870,50.0,15097.9252697,11985.520042,0.369544219649
51,20160907,mrazomej,O3,-9.7,RBS1,610,50.0,23381.4520061,20269.0467784,0.624946522848
52,20160907,mrazomej,O3,-9.7,RBS1027,130,50.0,33179.6411557,30067.2359281,0.927049739946
53,20160907,mrazomej,O3,-9.7,RBS446,62,50.0,33875.7947464,30763.3895188,0.948513934619
54,20160907,mrazomej,O3,-9.7,RBS1147,30,50.0,35833.2616343,32720.8564067,1.00886764235
55,20160907,mrazomej,O3,-9.7,HG104,11,50.0,36310.8638487,33198.4586211,1.02359333944
56,20160907,mrazomej,O3,-9.7,auto,0,75.0,3143.06432897,0.0,0.0
57,20160907,mrazomej,O3,-9.7,delta,0,75.0,35406.0804956,32263.0161667,1.0
58,20160907,mrazomej,O3,-9.7,RBS1L,870,75.0,23655.4782328,20512.4139038,0.635787236936
59,20160907,mrazomej,O3,-9.7,RBS1,610,75.0,29602.0114214,26458.9470925,0.820101473333
60,20160907,mrazomej,O3,-9.7,RBS1027,130,75.0,33500.7910555,30357.7267265,0.940945092352
61,20160907,mrazomej,O3,-9.7,RBS446,62,75.0,33131.161628,29988.097299,0.929488338726
62,20160907,mrazomej,O3,-9.7,RBS1147,30,75.0,35921.9951949,32778.9308659,1.01599090105
63,20160907,mrazomej,O3,-9.7,HG104,11,75.0,36121.0368936,32977.9725646,1.02216024671
64,20160907,mrazomej,O3,-9.7,auto,0,100.0,3100.39721324,0.0,0.0
65,20160907,mrazomej,O3,-9.7,delta,0,100.0,35368.2402028,32267.8429896,1.0
66,20160907,mrazomej,O3,-9.7,RBS1L,870,100.0,25348.7337966,22248.3365834,0.689489427308
67,20160907,mrazomej,O3,-9.7,RBS1,610,100.0,30131.1236335,27030.7264203,0.837698585213
68,20160907,mrazomej,O3,-9.7,RBS1027,130,100.0,34184.8631918,31084.4659786,0.963326429616
69,20160907,mrazomej,O3,-9.7,RBS446,62,100.0,32523.6589153,29423.261702,0.911844702838
70,20160907,mrazomej,O3,-9.7,RBS1147,30,100.0,36038.06807,32937.6708568,1.02075837134
71,20160907,mrazomej,O3,-9.7,HG104,11,100.0,36601.9003368,33501.5031235,1.03823187482
72,20160907,mrazomej,O3,-9.7,auto,0,250.0,3117.68486995,0.0,0.0
73,20160907,mrazomej,O3,-9.7,delta,0,250.0,34462.4956112,31344.8107413,1.0
74,20160907,mrazomej,O3,-9.7,RBS1L,870,250.0,28210.245334,25092.560464,0.800533162288
75,20160907,mrazomej,O3,-9.7,RBS1,610,250.0,32154.5309075,29036.8460376,0.926368523239
76,20160907,mrazomej,O3,-9.7,RBS1027,130,250.0,33100.4095199,29982.72465,0.956545084846
77,20160907,mrazomej,O3,-9.7,RBS446,62,250.0,32612.9545378,29495.2696678,0.940993707421
78,20160907,mrazomej,O3,-9.7,RBS1147,30,250.0,34862.9198252,31745.2349552,1.01277481677
79,20160907,mrazomej,O3,-9.7,HG104,11,250.0,35643.1794162,32525.4945463,1.03766760038
80,20160907,mrazomej,O3,-9.7,auto,0,500.0,3114.59136501,0.0,0.0
81,20160907,mrazomej,O3,-9.7,delta,0,500.0,34453.9393682,31339.3480032,1.0
82,20160907,mrazomej,O3,-9.7,RBS1L,870,500.0,31647.3940441,28532.8026791,0.910446595002
83,20160907,mrazomej,O3,-9.7,RBS1,610,500.0,33306.581917,30191.990552,0.963389236717
84,20160907,mrazomej,O3,-9.7,RBS1027,130,500.0,33818.5914637,30704.0000987,0.979726830805
85,20160907,mrazomej,O3,-9.7,RBS446,62,500.0,32430.9016283,29316.3102633,0.935447357114
86,20160907,mrazomej,O3,-9.7,RBS1147,30,500.0,35098.647359,31984.055994,1.02057183802
87,20160907,mrazomej,O3,-9.7,HG104,11,500.0,35739.4665074,32624.8751424,1.04101958787
88,20160907,mrazomej,O3,-9.7,auto,0,1000.0,3078.45648377,0.0,0.0
89,20160907,mrazomej,O3,-9.7,delta,0,1000.0,33347.5588364,30269.1023526,1.0
90,20160907,mrazomej,O3,-9.7,RBS1L,870,1000.0,31824.0678825,28745.6113987,0.949668446189
91,20160907,mrazomej,O3,-9.7,RBS1,610,1000.0,33656.9677515,30578.5112677,1.01022193891
92,20160907,mrazomej,O3,-9.7,RBS1027,130,1000.0,32557.8064694,29479.3499856,0.973908959778
93,20160907,mrazomej,O3,-9.7,RBS446,62,1000.0,31654.8119877,28576.3555039,0.944076741062
94,20160907,mrazomej,O3,-9.7,RBS1147,30,1000.0,34471.5631309,31393.1066471,1.03713371746
95,20160907,mrazomej,O3,-9.7,HG104,11,1000.0,34267.1712167,31188.7147329,1.03038122405
0,20160909,nbellive,Oid,-17.0,auto,0,0.0,3094.12618287,0.0,0.0
1,20160909,nbellive,Oid,-17.0,delta,0,0.0,18800.7085714,15706.5823886,1.0
2,20160909,nbellive,Oid,-17.0,RBS1L,870,0.0,3160.27578188,66.1495990081,0.00421158450462
3,20160909,nbellive,Oid,-17.0,RBS1,610,0.0,3153.8339354,59.7077525287,0.00380144776576
4,20160909,nbellive,Oid,-17.0,RBS1027,130,0.0,3092.8465902,-1.27959267121,-8.14685613681e-05
5,20160909,nbellive,Oid,-17.0,RBS446,62,0.0,3122.8771045,28.750921622,0.00183050143633
6,20160909,nbellive,Oid,-17.0,RBS1147,30,0.0,3357.68116545,263.554982581,0.0167799064151
7,20160909,nbellive,Oid,-17.0,HG104,11,0.0,3239.91691773,145.790734858,0.00928214243244
8,20160909,nbellive,Oid,-17.0,auto,0,0.1,3086.11870992,0.0,0.0
9,20160909,nbellive,Oid,-17.0,delta,0,0.1,18770.3394946,15684.2207847,1.0
10,20160909,nbellive,Oid,-17.0,RBS1L,870,0.1,3136.65324281,50.5345328817,0.00322199831126
11,20160909,nbellive,Oid,-17.0,RBS1,610,0.1,3116.61329456,30.4945846311,0.00194428432561
12,20160909,nbellive,Oid,-17.0,RBS1027,130,0.1,3033.45033705,-52.6683728735,-0.00335804842309
13,20160909,nbellive,Oid,-17.0,RBS446,62,0.1,3081.95620783,-4.16250209651,-0.000265394255389
14,20160909,nbellive,Oid,-17.0,RBS1147,30,0.1,3156.46225054,70.3435406116,0.00448498791092
15,20160909,nbellive,Oid,-17.0,HG104,11,0.1,3207.97557037,121.856860443,0.00776939206073
16,20160909,nbellive,Oid,-17.0,auto,0,5.0,3063.10636691,0.0,0.0
17,20160909,nbellive,Oid,-17.0,delta,0,5.0,19944.2214942,16881.1151273,1.0
18,20160909,nbellive,Oid,-17.0,RBS1L,870,5.0,3094.26752753,31.1611606132,0.00184591837555
19,20160909,nbellive,Oid,-17.0,RBS1,610,5.0,3063.37582072,0.26945380587,1.5961848719e-05
20,20160909,nbellive,Oid,-17.0,RBS1027,130,5.0,3073.12337157,10.0170046556,0.000593385246182
21,20160909,nbellive,Oid,-17.0,RBS446,62,5.0,3110.309835,47.2034680823,0.0027962292613
22,20160909,nbellive,Oid,-17.0,RBS1147,30,5.0,3279.34218317,216.235816258,0.0128093324776
23,20160909,nbellive,Oid,-17.0,HG104,11,5.0,3379.55829772,316.45193081,0.0187459139058
24,20160909,nbellive,Oid,-17.0,auto,0,10.0,3081.56738718,0.0,0.0
25,20160909,nbellive,Oid,-17.0,delta,0,10.0,23844.9968039,20763.4294167,1.0
26,20160909,nbellive,Oid,-17.0,RBS1L,870,10.0,3122.92460441,41.3572172354,0.00199182978906
27,20160909,nbellive,Oid,-17.0,RBS1,610,10.0,3120.41120286,38.8438156875,0.00187078034692
28,20160909,nbellive,Oid,-17.0,RBS1027,130,10.0,3155.34491998,73.7775328056,0.00355324408723
29,20160909,nbellive,Oid,-17.0,RBS446,62,10.0,3159.52372519,77.9563380172,0.00375450203589
30,20160909,nbellive,Oid,-17.0,RBS1147,30,10.0,3244.84053153,163.273144353,0.00786349600909
31,20160909,nbellive,Oid,-17.0,HG104,11,10.0,3503.7111514,422.143764219,0.0203311194768
32,20160909,nbellive,Oid,-17.0,auto,0,25.0,3110.78420241,0.0,0.0
33,20160909,nbellive,Oid,-17.0,delta,0,25.0,22952.1420426,19841.3578402,1.0
34,20160909,nbellive,Oid,-17.0,RBS1L,870,25.0,3133.40693207,22.6227296661,0.0011401805183
35,20160909,nbellive,Oid,-17.0,RBS1,610,25.0,3118.85504817,8.07084575734,0.00040676882209
36,20160909,nbellive,Oid,-17.0,RBS1027,130,25.0,3172.51419078,61.7299883701,0.00311117761532
37,20160909,nbellive,Oid,-17.0,RBS446,62,25.0,3177.42641137,66.6422089635,0.00335875243519
38,20160909,nbellive,Oid,-17.0,RBS1147,30,25.0,3695.99176278,585.207560375,0.0294943302312
39,20160909,nbellive,Oid,-17.0,HG104,11,25.0,4532.87520522,1422.09100281,0.0716730686611
40,20160909,nbellive,Oid,-17.0,auto,0,50.0,3069.84908134,0.0,0.0
41,20160909,nbellive,Oid,-17.0,delta,0,50.0,22474.0979701,19404.2488888,1.0
42,20160909,nbellive,Oid,-17.0,RBS1L,870,50.0,3127.46337355,57.6142922109,0.00296915858692
43,20160909,nbellive,Oid,-17.0,RBS1,610,50.0,3116.3857152,46.5366338595,0.00239827030287
44,20160909,nbellive,Oid,-17.0,RBS1027,130,50.0,3252.54382887,182.694747534,0.00941519296011
45,20160909,nbellive,Oid,-17.0,RBS446,62,50.0,3503.27572159,433.426640251,0.0223366873274
46,20160909,nbellive,Oid,-17.0,RBS1147,30,50.0,4588.48518202,1518.63610068,0.0782630705979
47,20160909,nbellive,Oid,-17.0,HG104,11,50.0,6033.44430549,2963.59522415,0.152729190454
48,20160909,nbellive,Oid,-17.0,auto,0,75.0,3084.67644731,0.0,0.0
49,20160909,nbellive,Oid,-17.0,delta,0,75.0,23794.8463018,20710.1698545,1.0
50,20160909,nbellive,Oid,-17.0,RBS1L,870,75.0,3106.36166788,21.6852205681,0.00104708076855
51,20160909,nbellive,Oid,-17.0,RBS1,610,75.0,3148.69946067,64.0230133569,0.00309138040908
52,20160909,nbellive,Oid,-17.0,RBS1027,130,75.0,3343.92836677,259.251919459,0.0125180972093
53,20160909,nbellive,Oid,-17.0,RBS446,62,75.0,3581.47194823,496.795500918,0.0239879974142
54,20160909,nbellive,Oid,-17.0,RBS1147,30,75.0,5416.56417661,2331.8877293,0.112596262884
55,20160909,nbellive,Oid,-17.0,HG104,11,75.0,8626.48611763,5541.80967031,0.267588808264
56,20160909,nbellive,Oid,-17.0,auto,0,100.0,3097.81326425,0.0,0.0
57,20160909,nbellive,Oid,-17.0,delta,0,100.0,23257.2056928,20159.3924286,1.0
58,20160909,nbellive,Oid,-17.0,RBS1L,870,100.0,3128.5044796,30.6912153494,0.00152242759587
